Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50
2016-05-18,40.40778732299805,40.82878091673782,39.803085894205054,39.85666673777538,10507200,0.0153874542459429,39.59642143249512,39.38622932434082
2016-05-19,40.38482666015625,40.62977144169148,40.00210463641735,40.346555041769825,8614000,-0.0005682237104016608,39.638137626647946,39.398629608154295
2016-05-20,41.73201370239258,41.77794140069263,40.46902973854814,40.54557590238156,14003600,0.033358742717236156,39.710089683532715,39.43690185546875
2016-05-23,41.47176742553711,41.992269720603545,41.44880503367586,41.48707666009058,9685300,-0.006236130341358281,39.777066230773926,39.466907348632816
2016-05-24,42.551025390625,42.57398777263697,41.64014822493128,41.65545453298147,13097700,0.026023920177159265,39.87963523864746,39.52048828125
2016-05-25,42.84955596923828,43.07153543623781,42.62757650223876,42.63523257761789,9266500,0.007015825726236269,39.997513389587404,39.587081604003906
2016-05-26,42.66584777832031,42.9720236115289,42.48979309730256,42.84189953940107,7020900,-0.004287283421323007,40.13567600250244,39.65505310058594
2016-05-27,42.71221923828125,42.80495346380271,42.5190212154636,42.75858782502592,5918200,0.0010868519524531717,40.33777503967285,39.72272735595703
2016-05-31,42.441734313964844,42.83585987636676,42.36445629481062,42.80494748951809,15093400,-0.0063327293486539205,40.50376930236816,39.781776885986325
2016-06-01,42.34128189086914,42.480384711357146,42.078532446388245,42.117171463642016,12156800,-0.002366831250405599,40.67928466796875,39.82932579040527
2016-06-02,42.410823822021484,42.44173326013521,41.95487644521087,42.233082024006144,9036200,0.0016424144014246522,40.86746253967285,39.8811742401123
2016-06-03,42.45719528198242,42.511290491067236,42.09398501355123,42.49583724387254,10008100,0.0010933873898686386,41.033464431762695,39.9497184753418
2016-06-06,42.418556213378906,42.789496052897064,42.24081439119111,42.48810761753655,7905100,-0.0009100711515890314,41.2055721282959,40.01947998046875
2016-06-07,42.37990951538086,42.64265888922838,42.248533354473466,42.4571875291142,5400200,-0.0009110799953596649,41.365030479431155,40.09872543334961
2016-06-08,42.45719528198242,42.54220288139221,42.248541069240524,42.29490965472799,6314800,0.0018236416142773937,41.491994857788086,40.17186233520508
2016-06-09,42.48811721801758,42.53448581392257,41.877610637793225,42.03989924947648,8726200,0.0007283084958811248,41.62050533294678,40.24102500915527
2016-06-10,41.599395751953125,42.31036299362521,41.26709494831191,42.08625260084995,15791600,-0.020916941588731586,41.72907428741455,40.29011680603028
2016-06-13,40.826602935791016,41.653490143209716,40.757051537598436,41.42165018392276,12128900,-0.018577020223324414,41.806274795532225,40.327732696533204
2016-06-14,40.72614669799805,41.151181788852675,40.54840485811222,40.69523430463492,8887300,-0.002460558326416673,41.855871963500974,40.36686088562012
2016-06-15,41.17436218261719,41.39074597543489,40.70295852950764,40.99662035320944,8832400,0.011005595200126672,41.924818229675296,40.42383255004883
2016-06-16,41.282554626464844,41.32119659176693,40.55613107749373,40.93480052249054,5907500,0.0026276653264911687,41.968556594848636,40.474548263549806
2016-06-17,41.383018493652344,41.59167272513916,41.03526144117431,41.522121314643556,14548800,0.0024335671107693635,42.01846618652344,40.536305313110354
2016-06-20,41.64575958251953,42.24080976447622,41.62257676632884,41.86214039487925,8680800,0.006349007356906355,42.014153480529785,40.59520347595215
2016-06-21,41.63804244995117,41.923974724020326,41.42165864030564,41.923974724020326,6431700,-0.0001853041617134732,42.02246723175049,40.647211151123045
2016-06-22,41.76167297363281,42.48036964188121,41.65348258451448,41.65348258451448,8481600,0.002969172333935788,41.982999610900876,40.70444732666016
2016-06-23,42.92860794067383,42.944064139085405,42.17127190631731,42.38765278814248,8952200,0.027942725565084148,41.986952209472655,40.768182525634764
2016-06-24,40.277915954589844,41.591662870469484,40.277915954589844,40.965700324323706,17018500,-0.06174651621005667,41.86755561828613,40.78043472290039
2016-06-27,39.520591735839844,40.40930392477766,39.28875467071596,40.40930392477766,11642700,-0.018802467823901936,41.70797424316406,40.78917518615722
2016-06-28,40.579307556152344,40.61794951541507,39.82197173249095,39.953347908455505,7470400,0.02678896680973497,41.61485290527344,40.8115885925293
2016-06-29,41.383018493652344,41.60712892169019,40.76478537145143,41.00435199604031,7126900,0.019805930310364372,41.566939735412596,40.845789489746096
2016-06-30,41.398475646972656,41.398475646972656,40.540675880358066,40.880706316403135,9254400,0.0003735143999388235,41.51632232666016,40.87631942749024
2016-07-01,40.957977294921875,41.259365712775725,40.83433068893138,40.9502506717833,6385000,-0.01064044859543023,41.44136142730713,40.90446891784668
2016-07-05,40.13882064819336,40.93479851651477,40.10018163275281,40.91934232074496,10626200,-0.01999992921598881,41.327374649047854,40.9013858795166
2016-07-06,40.47112274169922,40.59476936372209,39.5360449784033,39.85288963158489,7740700,0.008278820556747446,41.23193531036377,40.90816360473633
2016-07-07,40.90388488769531,41.25164191207701,40.50203265373955,40.633408839825,5763300,0.010693109473590257,41.154269790649415,40.91624839782715
2016-07-08,41.87760543823242,41.985798815244024,41.20527709491343,41.3366532930149,6853900,0.0238050872969775,41.12374420166016,40.943960647583005
2016-07-11,41.82351303100586,42.27946054684214,41.68441019919355,41.69986639694695,6941600,-0.0012916786110501732,41.13495006561279,40.98237899780273
2016-07-12,42.20989990234375,42.30263706858849,41.89305528759333,42.07852667211517,7413700,0.009238508277662927,41.20411491394043,41.053172225952146
2016-07-13,42.372188568115234,42.503561798650225,42.217629571981156,42.43401039778827,5676400,0.003844801009880383,41.28641700744629,41.11817901611328
2016-07-14,42.410823822021484,42.7894902336293,42.163530629307324,42.65038744423166,6601500,0.0009118069000411122,41.34824008941651,41.189776000976565
2016-07-15,42.310367584228516,42.39537518712284,41.86214675004679,42.39537518712284,10236900,-0.0023686462261269803,41.39963073730469,41.26303802490234
2016-07-18,42.77402877807617,43.00586869719377,42.48809661192271,42.611743193067475,9225900,0.010958571629627878,41.46918125152588,41.335775451660155
2016-07-19,42.61176300048828,43.1990867449096,42.46493353836715,43.06771053314362,8164200,-0.0037935584330802685,41.51748142242432,41.40848266601562
2016-07-20,43.13726043701172,43.237724248603186,42.53448346339951,42.78177673195674,17204300,0.012332215320859152,41.59244232177734,41.487413024902345
2016-07-21,46.31342315673828,46.73073152948134,45.695190168211944,46.21295937486293,33912300,0.0736292172370181,41.82002983093262,41.615323333740236
2016-07-22,47.25623321533203,47.27941603258885,46.23614798448569,46.5298068296307,12505700,0.02035716633173501,42.036411094665525,41.76208984375
2016-07-25,46.931663513183594,47.11713491284282,46.48344563162294,47.10940534104108,9166200,-0.006868293980806128,42.36909847259521,41.91216278076172
2016-07-26,47.41078567504883,47.52670564850041,46.962567870168606,47.1403096676183,11272600,0.010208932008784366,42.76360816955567,42.07472663879395
2016-07-27,48.30723571777344,48.42315571878489,47.64263694894111,47.774010198650544,13395100,0.01890814568796295,43.15000457763672,42.24618728637695
2016-07-28,48.24541091918945,48.523616546174374,48.04448332282572,48.25313754306441,8514200,-0.0012798248060639228,43.49312419891358,42.41518676757813
2016-07-29,48.361331939697266,48.54680039631238,48.09858250285256,48.37678518777522,8291000,0.0024027367225036844,43.8412670135498,42.57425765991211
2016-08-01,47.79719161987305,48.22222964582195,47.58854034091194,48.19904387751782,14606200,-0.01166511130271719,44.183227729797366,42.722504959106445
2016-08-02,46.83119583129883,47.87446684041202,46.38297798691392,47.71218122165029,14732800,-0.020210304326176765,44.517846488952635,42.82448860168457
2016-08-03,47.14804458618164,47.22532556473666,46.753921913438695,46.823473320154264,6448200,0.006765762634467043,44.851692581176756,42.93801414489746
2016-08-04,47.124855041503906,47.318053038368696,46.93165704463912,47.22531882530449,5169600,-0.0004918453115345667,45.162741088867186,43.02949073791504
2016-08-05,47.913108825683594,47.998116425920145,47.3489709626212,47.5421689820796,8320700,0.016726922204544747,45.46451625823975,43.130761795043945
2016-08-08,47.58854675292969,48.05994753509876,47.42625814480628,47.951757094995415,8410600,-0.006773972315900489,45.752767944335936,43.22921577453613
2016-08-09,47.905372619628906,48.25312662671947,47.781726029826935,47.8435478507443,5350300,0.006657607519391595,46.0375415802002,43.33307884216308
2016-08-10,47.68900680541992,48.03676389121873,47.480352553940634,47.913117254931194,3836200,-0.004516525023757545,46.30338249206543,43.438024291992186
2016-08-11,47.712181091308594,48.03675232794537,47.65808293723483,47.828098126692744,4988300,0.0004859460794230941,46.568450355529784,43.545442276000976
2016-08-12,47.68900680541992,47.90539062989937,47.35670591765309,47.55763354410056,4947700,-0.0004857100505282208,46.837382316589355,43.65100593566895
2016-08-15,48.24541091918945,48.291779506342905,47.75855107196584,47.75855107196584,6499000,0.011667345391355388,47.11095142364502,43.76677024841309
2016-08-16,47.96720886230469,48.299509725050484,47.72764223279991,47.974938434722844,7650600,-0.005766394183081003,47.37872371673584,43.877743301391604
2016-08-17,48.129493713378906,48.22223089305798,47.75082721424429,48.083128071507446,6812400,0.003383245657258893,47.6283353805542,43.99273498535156
2016-08-18,48.716827392578125,48.716827392578125,48.052225541633526,48.183598817859526,7935900,0.012203196707135877,47.74850559234619,44.117927627563475
2016-08-19,48.50043487548828,48.56225966358195,47.92084075296684,48.38451781976488,7093000,-0.004441843376746912,47.810715675354004,44.238173980712894
2016-08-22,48.55451965332031,48.58542909087773,48.18357692295782,48.4540558743485,5720900,0.0011151400594835437,47.89185848236084,44.37727645874023
2016-08-23,48.75545883178711,49.21913296133847,48.55453416177305,48.68590741755758,5970600,0.0041384237739658936,47.959092140197754,44.53585357666016
2016-08-24,48.38451385498047,48.871373703434685,48.27632343265018,48.62407751929242,6902400,-0.007608275784798835,47.96295604705811,44.6890209197998
2016-08-25,48.40769577026367,48.65498900181801,48.36133013182714,48.430878589481935,4916700,0.00047911849135617857,47.971070289611816,44.83368759155273
2016-08-26,48.662715911865234,49.080021374808204,48.41542269383692,48.60089113337431,7255600,0.005268173531990827,47.98613948822022,44.98129081726074
2016-08-29,49.08356857299805,49.16929773369201,48.60816357132474,48.64713056082453,5354700,0.008648359493437008,48.05045833587646,45.13530181884766
2016-08-30,49.052391052246094,49.49662124830958,48.87314053216702,49.09915322082825,5047600,-0.0006351926247086803,48.16151809692383,45.28343444824219
2016-08-31,49.15370178222656,49.1926687649395,48.73285123375037,49.0835600241472,6516600,0.0020653576269618057,48.26180095672608,45.433747634887695
2016-09-01,49.465450286865234,49.488829885060234,48.717270441728466,48.99783751203093,6906300,0.006342319974594446,48.37883071899414,45.587823181152345
2016-09-02,49.37192916870117,49.644704048395646,49.16929903414857,49.51221271300329,6325900,-0.0018906351326370974,48.45177173614502,45.716689605712894
2016-09-06,49.169288635253906,49.40309350197938,49.00562552584509,49.1926682300294,5603000,-0.004104367337052106,48.53080883026123,45.89451705932617
2016-09-07,48.6549186706543,49.29398671913429,48.569189522420835,49.24722455473686,6281600,-0.01046120411493634,48.5682861328125,46.077203598022464
2016-09-08,48.85755920410156,48.951083552868866,48.32759978638388,48.343187177845095,7698100,0.004164851961195204,48.62671375274658,46.242768630981445
2016-09-09,47.16635513305664,48.54580770320024,47.150767745638106,48.32758725233092,10625600,-0.034614993024517426,48.599422454833984,46.35843536376953
2016-09-12,48.51463317871094,48.53022056620991,46.706537850692975,46.94034271719716,10158600,0.028585589067690265,48.64070377349854,46.500758514404296
2016-09-13,47.76646041870117,48.475670257877766,47.493685574100674,48.17951581656511,8397100,-0.015421589549152293,48.61675624847412,46.636928176879884
2016-09-14,48.00025939941406,48.28082641740418,47.5716166654803,47.766454542085654,5982400,0.004894626452609296,48.61840877532959,46.7941569519043
2016-09-15,48.74066162109375,48.84197521315901,47.9691020414954,48.28084394644225,8871200,0.015424962926111396,48.64896717071533,46.959547729492186
2016-09-16,49.091365814208984,49.44207170741087,48.60816561056972,49.00563664991844,14677700,0.007195310474888084,48.667694091796875,47.12329734802246
2016-09-19,48.990055084228516,49.40311059075443,48.912118119701134,49.20048042896565,6759900,-0.002063717892141992,48.69217510223389,47.265546340942386
2016-09-20,48.8653450012207,49.33295476328411,48.73285368574218,49.309575167078044,5471400,-0.00254562038751327,48.707716369628905,47.40638298034668
2016-09-21,49.543392181396484,49.59794656789803,49.02902012795974,49.177095895179484,7488600,0.013875829182395938,48.74711303710937,47.553052825927736
2016-09-22,49.504425048828125,49.87851354364654,49.379728883888646,49.652500815634035,7895700,-0.0007865253236130076,48.803108596801756,47.69569755554199
2016-09-23,48.90432357788086,49.54339179157723,48.84197400923191,49.099161520422214,7794700,-0.012122178378101811,48.82793998718262,47.82556755065918
2016-09-26,48.561405181884766,48.75624310561935,48.21069632456435,48.701688724812925,6207400,-0.007012026154497142,48.82287445068359,47.9505883026123
2016-09-27,49.34075927734375,49.37972626938833,48.662721129206204,48.732862904082815,5228300,0.01604883739545726,48.83573398590088,48.081922912597655
2016-09-28,49.449867248535156,49.63690999653568,49.09915837979558,49.27840891870895,5251900,0.002211315204496689,48.85560779571533,48.2186849975586
2016-09-29,52.5672607421875,53.64276970856985,48.87313598465216,49.317366139381214,43098800,0.06304149368054546,49.02628574371338,48.40728500366211
2016-09-30,53.385589599609375,54.86635896748095,53.112817703260205,53.30765562150695,34879500,0.015567272212172467,49.22229270935058,48.54872833251953
2016-10-03,52.30229187011719,53.993483593520196,52.11524913125685,53.05826395323708,10153600,-0.02029195027378916,49.36881084442139,48.64964950561524
2016-10-04,51.967159271240234,52.76209520051089,51.87363494886361,52.76209520051089,9746400,-0.006407608288164335,49.508704376220706,48.75035942077637
